Count_RSS_1,Mean_RSS_1,Min_RSS_1,Q1_RSS_1,Median_RSS_1,Q3_RSS_1,Max_RSS_1,Mad_RSS_1,Var_RSS_1,Std_RSS_1,Skew_RSS_1,Kurt_RSS_1,Count_RSS_2,Mean_RSS_2,Min_RSS_2,Q1_RSS_2,Median_RSS_2,Q3_RSS_2,Max_RSS_2,Mad_RSS_2,Var_RSS_2,Std_RSS_2,Skew_RSS_2,Kurt_RSS_2,Count_RSS_3,Mean_RSS_3,Min_RSS_3,Q1_RSS_3,Median_RSS_3,Q3_RSS_3,Max_RSS_3,Mad_RSS_3,Var_RSS_3,Std_RSS_3,Skew_RSS_3,Kurt_RSS_3,Count_RSS_4,Mean_RSS_4,Min_RSS_4,Q1_RSS_4,Median_RSS_4,Q3_RSS_4,Max_RSS_4,Mad_RSS_4,Var_RSS_4,Std_RSS_4,Skew_RSS_4,Kurt_RSS_4,corr_0,corr_1,corr_2,corr_3,corr_4,corr_5,cov_0,cov_1,cov_2,cov_3,cov_4,cov_5,cov_6,cov_7,cov_8,cov_9
42.0,0.20211735714285708,-0.46667,0.15556,0.2,0.433335,0.73333,0.19954617346938772,0.07736986407052786,0.27815438891113664,-0.32027614361570406,0.4410412513470976,42.0,0.4700858809523808,-0.28205,0.30769250000000004,0.51282,0.69231,0.9487200000000001,0.25396708843537424,0.1039960519421562,0.3224841886700125,-0.7074247142640868,-0.1725129093197162,42.0,-0.7467535714285715,-1.0,-0.95455,-0.72727,-0.68182,-0.13635999999999998,0.16326659863945575,0.046981139755226484,0.2167513316111956,1.027869993207317,1.0952795768682022,42.0,-0.45578197619047633,-0.9523799999999999,-0.57143,-0.45238,-0.38095,0.14286,0.1791389761904761,0.06572009190743844,0.2563593023618188,0.2558719832110528,0.8195683792692052,0.36233783893256416,0.012147390568586429,0.13113246167794743,-0.05530947494727078,-0.29106224873277026,0.39686369074384814,0.07736986407052787,0.03250184634558014,0.000732370236916375,0.009350723433283975,0.10399605194215623,-0.0038660702038501764,-0.02406264631050929,0.046981139755226484,0.022052215212526132,0.06572009190743841
39.0,0.2273496923076923,-0.37778,0.06666699999999999,0.24444000000000002,0.37777499999999997,0.73333,0.20986084418145956,0.07221445266716602,0.26872746913400203,-0.21305220495657654,-0.3451190328369509,39.0,0.5055887435897437,0.025641000000000004,0.30769,0.53846,0.69231,0.84615,0.19413564760026303,0.053217536672090414,0.23068926431910614,0.0274281939738908,-1.0312920284818192,39.0,-0.7447553846153846,-1.0,-1.0,-0.90909,-0.56818,-0.045455,0.2614310848126233,0.09695673972419022,0.3113787721155542,1.0249764422424998,-0.24786377359632183,39.0,-0.5274720512820513,-0.7619,-0.66667,-0.52381,-0.42857,-0.19047999999999998,0.13074107823800132,0.024869516106207825,0.15770071688552284,0.05743118309580936,-0.631363793313505,0.0961596162995122,-0.6129598464998929,-0.4838301318171966,-0.2959978860226253,-0.3496155526240188,0.7456883006877986,0.07221445266716599,0.005961179067234816,-0.05129004611998988,-0.02050400227091093,0.053217536672090414,-0.02126204314904858,-0.012718965683697708,0.09695673972419026,0.03661676717945345,0.024869516106207825
40.0,-0.3566675,-0.9555600000000001,-0.6,-0.26666500000000004,-0.09999924999999998,0.33333,0.3201681249999999,0.14232359342266668,0.3772579931859187,-0.30634718219002155,-0.951965782785479,40.0,-0.41282032499999993,-1.0,-0.84615,-0.53846,0.076923,0.33333,0.42769211,0.22076564367243015,0.4698570459963649,0.29219871811783144,-1.5829759550943723,40.0,0.146590775,-0.63636,0.090909,0.22726999999999997,0.27273000000000003,0.45455,0.15136357,0.04974433827115321,0.2230343880910592,-2.0893942030213295,5.379675577546555,40.0,0.0476178,-0.71429,-0.047619,0.0,0.28570999999999996,0.42857,0.19523789000000005,0.06767837921544616,0.2601506855948032,-1.2325647119173366,2.0350962458196986,0.5636019913914709,0.2707091236465218,-0.2941632217727045,0.217272228199989,0.06863698192917499,0.032524378457616854,0.1423235934226667,0.09990258206708974,0.022777873260243595,-0.028870333344102567,0.22076564367243015,0.022768886445335253,0.008389747635164098,0.0497443382711532,0.0018871473418769224,0.06767837921544614
41.0,-0.32682934146341464,-1.0,-0.6,-0.28889000000000004,-0.06666699999999999,0.06666699999999999,0.269892253420583,0.09704321412543052,0.3115175984201061,-0.5929588605132137,-0.806167667233487,41.0,-0.4033774634146342,-1.0,-0.89744,-0.33333,0.076923,0.33333,0.4720024747174301,0.25480047047030485,0.5047776445825477,0.04063883241694899,-1.7669316125033634,41.0,0.18625260975609756,-0.27273000000000003,0.090909,0.18182,0.31818,0.5,0.12871208804283166,0.026013305202343906,0.1612864073700692,-0.4126428951990482,0.32230839209998363,41.0,0.14750190243902436,-0.14286,0.047619,0.14286,0.28570999999999996,0.42857,0.12367784176085662,0.021406142654790246,0.1463083820387275,-0.297739953413089,-0.761346855713255,0.4283807062328162,-0.006619923876633944,-0.09471067397045983,-0.19937252027345062,-0.04426027492646247,0.1275225606958875,0.0970432141254305,0.06736163213726282,-0.00033260850463658466,-0.004316688604734146,0.2548004704703049,-0.016231669071185367,-0.0032687629569213444,0.026013305202343906,0.0030092204238859757,0.021406142654790242
66.0,-0.32659928787878784,-1.0,-0.5888899999999999,-0.28889000000000004,-0.15556,0.2,0.2287525087235995,0.08474043475882358,0.29110210366609096,-0.039173901905641344,-0.21062929339533243,66.0,-0.4848487727272728,-1.0,-0.84615,-0.69231,0.012820500000000004,0.28205,0.4115278512396695,0.20710519852900905,0.4550881217182108,0.44624932565782516,-1.4155370682516228,66.0,0.14462787878787878,-0.54545,0.090909,0.13635999999999998,0.22726999999999997,0.63636,0.14512926538108345,0.039409365744877384,0.19851792298147133,-0.7219210927905523,2.1976076786903675,66.0,0.2301583333333334,-0.47618999999999995,0.14286,0.28570999999999996,0.42857,0.47618999999999995,0.15993085858585862,0.037577427508287194,0.19384898118970653,-0.842447510646409,1.1819902244113099,0.633800406196557,-0.09832318596838617,0.2588807206446371,-0.19591059396999838,-0.07431159749977087,0.13152732632632086,0.08474043475882356,0.08396404586711259,-0.0056819971186200455,0.014608599254743589,0.20710519852900913,-0.01769917992235664,-0.006555647910384619,0.03940936574487739,0.005061499956271797,0.03757742750828719
49.0,-0.2770978163265307,-1.0,-0.46667,-0.2,-0.06666699999999999,0.2,0.25815198667221995,0.0989116716951114,0.3145022602384781,-0.6740763594397029,-0.1287336350363244,49.0,-0.4254318367346938,-1.0,-0.89744,-0.28205,-0.025641000000000004,0.33333,0.43306758850478955,0.21969990410397264,0.46872156351502825,0.036253930356064626,-1.6386629987754862,49.0,0.09833057142857142,-0.63636,0.045455,0.090909,0.27273000000000003,0.45455,0.1841280349854227,0.06218556187254165,0.2493703307784261,-0.9988644807088212,0.9934521460080563,49.0,-0.00971820408163266,-0.52381,-0.33333,-0.047619,0.28570999999999996,0.57143,0.26334185672636395,0.09173967171233255,0.30288557527939913,0.2109579982349165,-1.166155525937568,0.5509182899158972,-0.17608230001534614,0.2710787194925945,-0.2798747552849273,-0.0010594353876639988,-0.03006970394097893,0.09891167169511139,0.08121306391292772,-0.013809700336398808,0.025822470340163262,0.21969990410397278,-0.03271323111428274,-0.00015040698298681907,0.062185561872541664,-0.0022711850686517807,0.09173967171233247
42.0,-0.2116403333333333,-0.64444,-0.33333,-0.22222000000000003,-0.06666699999999999,0.33333,0.18941728571428568,0.05386896778320327,0.23209689309252562,-0.052097006889908294,-0.4532176072322569,42.0,-0.22710673809523807,-0.9487200000000001,-0.53846,-0.15385,0.076923,0.33333,0.33786866553287986,0.16130535143092972,0.4016283747831193,-0.48311223699662925,-1.0702372999667786,42.0,0.1103892857142857,-0.45455,0.05681850000000001,0.090909,0.22726999999999997,0.5,0.14254778911564628,0.0400266669783554,0.20006665633821993,-0.8681465714328375,1.3705842238696992,42.0,-0.034014333333333334,-0.61905,-0.17857499999999998,0.0,0.0714285,0.57143,0.2005184603174603,0.06949662870281302,0.2636221324221717,0.0528215818761464,0.18719057342111167,0.3350234699267263,-0.10853650752302355,0.28527149494792897,-0.25987766912447424,0.05801862262524091,-0.13627143572579745,0.053868967783203256,0.031229781607333335,-0.005039876375536586,0.017454586854130084,0.16130535143092975,-0.02088180638361324,0.006142903187601624,0.040026666978355406,-0.007187227868243902,0.069496628702813
41.0,-0.411382195121951,-0.8222200000000001,-0.6,-0.46667,-0.2,0.022222,0.20078046400951816,0.057360990730560966,0.2395015464053645,0.368743832646542,-0.7231137182239422,41.0,-0.7836153658536584,-1.0,-1.0,-0.84615,-0.69231,0.076923,0.19603631171921487,0.07278250389693783,0.2697823268802792,1.7090403779197632,2.4404173775176896,41.0,0.21729500000000002,-0.45455,0.090909,0.22726999999999997,0.36364,0.77273,0.15456243902439026,0.04767752034605,0.2183518269812506,-0.43121354381405297,2.130934911167627,41.0,0.03019629268292683,-0.9523799999999999,-0.095238,0.047619,0.33333,0.42857,0.28962272456870924,0.12786301209441212,0.3575793787320685,-0.8713104285014738,0.2695306290412711,0.5457012926881669,0.26481024263119624,0.09307788405570712,0.2393802416099821,0.12485429677435349,0.22711806651356087,0.05736099073056097,0.03525955286592683,0.013848410583450002,0.007971265771658539,0.07278250389693781,0.014101282955750003,0.012044518819109765,0.047677520346049995,0.0177329495249,0.12786301209441217
40.0,-0.08777769999999993,-0.9555600000000001,-0.2,-0.06666699999999999,-0.06666699999999999,0.33333,0.13411011,0.05135648985554873,0.2266197031494586,-1.157648003932291,5.459351631739294,40.0,-0.166666925,-0.9487200000000001,-0.3461525,-0.076923,0.03846150000000001,0.28205,0.25384646,0.09625959276771216,0.31025730090960335,-0.6924480972929459,-0.1014667781186076,40.0,0.07727237499999998,-0.90909,-0.01136375,0.090909,0.22726999999999997,0.45455,0.17295424375000007,0.06571298464029167,0.2563454400614368,-1.7422840715967531,4.825544153395013,40.0,-0.05357177500000001,-0.85714,-0.21428749999999996,0.0,0.2500025,0.42857,0.30684539124999993,0.1424714559784866,0.3774539123899587,-0.5946268389877062,-0.5763845828703436,0.40208757583016075,0.03949789173765071,0.19959867800064293,-0.10971977469987892,-0.11642976860477967,0.2601233614894855,0.05135648985554872,0.02827094530087436,0.0022945481623205142,0.017073370236417945,0.09625959276771216,-0.008726347705516023,-0.013634837790401923,0.06571298464029167,0.02516916949506731,0.14247145597848657
42.0,-0.17248626190476193,-0.8222200000000001,-0.2,-0.06666699999999999,0.06666699999999999,0.2,0.22917552721088436,0.08507785098819806,0.29168107752851924,-1.1132515093042177,-0.09489491326859678,42.0,-0.16483588095238094,-1.0,-0.38461999999999996,-0.076923,0.076923,0.28205,0.27664484693877556,0.12370419542776595,0.35171607217721224,-1.0381696085660184,0.36940577842071676,42.0,0.11904719047619043,-0.31818,0.090909,0.090909,0.22726999999999997,0.45455,0.09760833106575964,0.018741445890889663,0.13689940062282838,-0.5030288224192918,2.187927625259792,42.0,0.05215526190476189,-0.52381,-0.03571425,0.0,0.17857499999999998,0.42857,0.1636980011337868,0.04687903149527121,0.21651566108545406,-0.5520435959528291,1.1158502021419276,-0.04737648521960737,0.08008966521311614,-0.21208255152993263,-0.19297535200900812,-0.043907416136048955,-0.21635830378324009,0.08507785098819805,-0.004860302590260739,0.0031980575933925675,-0.013393759941173637,0.123704195427766,-0.00929170906395006,-0.003343639216885603,0.018741445890889663,-0.006413047107051102,0.0468790314952712
41.0,-0.1089421707317073,-0.5111100000000001,-0.24444000000000002,-0.06666699999999999,-0.022222,0.2,0.17317760618679354,0.04878569957744513,0.2208748504865258,-0.4814866475498531,-0.7010944586205938,41.0,-0.07692331707317071,-0.53846,-0.23076999999999998,-0.076923,0.076923,0.33333,0.1701076549672814,0.04733768343842197,0.21757224877824372,-0.4707887649971515,-0.21140988322929566,41.0,0.14301580487804877,-0.31818,0.045455,0.090909,0.31818,0.77273,0.18993059131469364,0.06276465725076096,0.2505287553371089,0.4144720774000736,0.32448574681931497,41.0,0.033682268292682935,-0.38095,-0.047619,0.095238,0.095238,0.80952,0.17959781915526477,0.07009503664605121,0.2647546725669846,0.81853721268116,2.2255525711046924,-0.1980075546214535,-0.19011192812615194,-0.11800241944157838,0.10263201697695848,-0.20137024207313706,0.2755460992997587,0.048785699577445135,-0.009515498154630491,-0.010519938860734147,-0.006900504032078049,0.04733768343842195,0.00559427672513659,-0.011599584320387803,0.06276465725076097,0.018276603145678662,0.07009503664605121
48.0,-0.10277747916666669,-0.5111100000000001,-0.2,-0.06666699999999999,-0.011111000000000001,0.2,0.10798574913194443,0.02199362391821232,0.14830247441702488,-0.8949727127247658,1.0624782035531668,48.0,-0.10897493749999998,-0.9487200000000001,-0.23076999999999998,-0.076923,-0.012820500000000004,0.28205,0.17761859114583334,0.06273897627188962,0.25047749653789186,-1.1142364650304541,2.1318806106777615,48.0,0.11458345833333329,-0.54545,0.090909,0.090909,0.22726999999999997,0.5,0.12618365624999997,0.0350790220349344,0.18729394553731415,-0.7802294235135431,2.7893704274334983,48.0,-0.018849583333333326,-0.38095,-0.2381,0.0,0.14286,0.33333,0.1700164062499999,0.03992328470475885,0.1998081197167894,0.03804449356726142,-1.2086092418846894,0.09742133952386665,0.002031445192523552,-0.07817049511372463,-0.4190446117892644,-0.5075385946227905,0.12539361799533744,0.021993623918212322,0.003618855214860374,5.642573769237352e-05,-0.0023163511256684395,0.06273897627188964,-0.01965860576049734,-0.025401006151388298,0.0350790220349344,0.00469258669414539,0.03992328470475886
45.0,-0.1960486000000001,-0.42222,-0.33333,-0.15556,-0.11110999999999999,0.022222,0.1277785155555556,0.02027541049229091,0.1423917500850766,-0.07554370725629571,-1.3439188986700903,45.0,-0.1270661111111111,-0.64103,-0.33333,-0.076923,0.025641000000000004,0.28205,0.1993556296296296,0.05624227689014645,0.237154542208549,-0.08555279713480711,-0.901802247261847,45.0,0.02020153333333332,-0.63636,-0.045455,0.090909,0.18182,0.31818,0.16655413925925927,0.04569433206402728,0.21376232611016208,-1.2095783654988392,1.2277396309093267,45.0,-0.053968555555555534,-0.85714,-0.19047999999999998,0.0,0.095238,0.28570999999999996,0.17241588641975308,0.0511847567600707,0.22624048435253735,-0.787445641712874,2.2498359635668996,-0.28544483935270953,-0.11430537671212898,0.1904214949598538,0.13329778727770544,0.03220649208710096,-0.2353066122307199,0.02027541049229091,-0.009639144050636365,-0.003479226109581819,0.006134386283113637,0.056242276890146464,0.006757492215151518,0.0017280057897323222,0.04569433206402728,-0.01137982595226515,0.0511847567600707
38.0,-0.37777813157894724,-0.77778,-0.6,-0.37778,-0.2,0.06666699999999999,0.1964920650969528,0.0527462929620092,0.22966561118724152,0.3237732596299596,-0.9198297893214087,38.0,-0.6666664473684211,-1.0,-0.9359000000000001,-0.79487,-0.55128,0.17949,0.27665346952908587,0.1291826345097134,0.3594198582573219,1.3429061560325963,0.6097790012847444,38.0,0.20813373684210523,-0.13635999999999998,0.090909,0.22726999999999997,0.31818,0.59091,0.12641639612188366,0.0256457757948478,0.16014298546876102,0.033263991895960666,0.0016772999972811675,38.0,0.07769497368421051,-1.0,0.0,0.14286,0.28570999999999996,0.57143,0.22675082132964,0.09528919050002631,0.30868947260965396,-1.1898594612022484,2.706307479263618,0.5999841035148336,-0.3028452036635412,0.4058267078690333,0.01970111008655837,0.33490548901730754,-0.33596012173372547,0.05274629296200924,0.04952651665437199,-0.011138445693846373,0.028771229088564013,0.12918263450971337,0.0011339677070142243,0.0371574714634744,0.025645775794847798,-0.016608005091790896,0.09528919050002632
41.0,-0.24336029268292686,-0.77778,-0.46667,-0.33333,0.06666699999999999,0.2,0.2505918524687685,0.0810363325216122,0.28466881199318655,0.06850183193788394,-1.2205416434090255,41.0,-0.5984987804878049,-1.0,-1.0,-0.74359,-0.33333,0.23076999999999998,0.3524765496728137,0.1797373758024256,0.42395445015051514,0.8607914472834902,-0.5725248897863935,41.0,0.2206211219512195,0.0,0.090909,0.22726999999999997,0.31818,0.45455,0.10345619274241524,0.015244151502809763,0.12346720820853513,0.02060304441591399,-1.175188548591168,41.0,0.07200929268292684,-0.42857,0.0,0.0,0.28570999999999996,0.52381,0.1876995764425937,0.05590904566466219,0.23645093711944173,-0.010288954038490507,-0.31815748049341375,0.7857116931897122,0.187016995673646,0.08134575942382626,0.20593556853781048,0.09292457282159289,0.14472102330167777,0.0810363325216122,0.09482488042409087,0.006573135622336586,0.005475399935037803,0.17973737580242563,0.010779588676847564,0.009315170559884147,0.015244151502809763,0.004224976449063416,0.0559090456646622
38.0,-0.3637416315789474,-0.77778,-0.6,-0.33333,-0.2,0.06666699999999999,0.2075718698060941,0.0626871431344012,0.25037400650706776,0.25984119206734607,-0.9728570465425213,38.0,-0.5128207894736841,-1.0,-0.9487200000000001,-0.71795,-0.11538475,0.28205,0.42240228531855945,0.23068070764687337,0.48029231479055895,0.5636105594920148,-1.2559207194433486,38.0,0.2069381052631579,-0.31818,0.090909,0.22726999999999997,0.31818,0.5,0.1442333462603878,0.03313593310177241,0.18203278029457334,-0.6890079040189019,0.6858895689149653,38.0,0.023809973684210527,-0.90476,0.0,0.0,0.14286,0.47618999999999995,0.16791996675900275,0.06431911007516145,0.2536121252526414,-1.0718941432291151,3.858502716901209,0.6771982323928597,0.24483037561587345,0.08197712929147441,-0.006126547696058932,-0.10375863732908601,0.02217669682795089,0.06268714313440114,0.08143492343032575,0.01115845689906828,0.00520537423806401,0.23068070764687346,-0.0005356376041038402,-0.012638627395156476,0.033135933101772416,0.0010238031824082495,0.06431911007516146
54.0,-0.254320962962963,-0.9111100000000001,-0.46667,-0.28889000000000004,-0.06666699999999999,0.2,0.24819529766803838,0.08830587773362127,0.2971630490717533,-0.060420855535847064,-0.8354600291167245,54.0,-0.42735079629629635,-1.0,-0.64103,-0.46154,-0.23076999999999998,0.23076999999999998,0.2731876632373113,0.11539090670971246,0.3396923706969476,0.19119670403609773,-0.5504388380164267,54.0,0.3240748888888888,-0.72727,-0.045455,0.18181950000000002,0.77273,0.95455,0.40341751440329243,0.19609016395372333,0.4428206905212575,-0.17837306060839844,-1.2024279854865902,54.0,0.3192230925925925,-1.0,0.17857249999999997,0.42857,0.57143,0.85714,0.24724089368998617,0.11103676614521774,0.3332217972240378,-1.3984124084908727,3.3527539232635495,0.47245595542593694,-0.6362394263524304,-0.5494810904454867,-0.7359804457680396,-0.6554946753092532,0.6747904242943245,0.08830587773362124,0.04769160370784136,-0.08372271213048638,-0.054410279854626126,0.11539090670971243,-0.11070824687290146,-0.07419734471877393,0.19609016395372328,0.09957039231333124,0.1110367661452177
55.0,-0.21777707272727273,-0.73333,-0.37778,-0.24444000000000002,-0.06666699999999999,0.28889000000000004,0.21010028429752062,0.06171712768677238,0.24842932131045317,-0.057857407770739555,-0.6993590145542217,55.0,-0.3827509454545454,-1.0,-0.66667,-0.4359,-0.076923,0.28205,0.3283749685950414,0.14590469492012662,0.3819747307350666,0.07083633312020794,-1.089367299676813,55.0,0.22892625454545448,-0.81818,-0.09090749999999999,0.090909,0.77273,0.95455,0.3855152238016529,0.20791000570008222,0.455971496587322,0.02096887628455099,-0.7563467427117754,55.0,0.25454499999999997,-0.33333,0.0,0.28570999999999996,0.52381,0.85714,0.28048709090909096,0.10760177670774078,0.32802709752052617,0.1235265146646854,-0.9241067446943934,0.6337329106137305,-0.5932210424253747,-0.5960798482824445,-0.5708024777475323,-0.7877716437945705,0.6695201710265173,0.061717127686772386,0.06013727534817071,-0.06719811578859226,-0.048575470288481484,0.1459046949201266,-0.09941643331010673,-0.09870626046233333,0.2079100057000821,0.10014080590446296,0.10760177670774076
56.0,-0.17301533928571428,-0.64444,-0.33333,-0.13333499999999998,0.06666699999999999,0.2,0.2022105656887756,0.06146277787237373,0.24791687694139286,-0.3160856693557287,-0.8082640401554952,56.0,-0.32875517857142855,-1.0,-0.65385,-0.358975,-0.0641025,0.38461999999999996,0.3545596364795918,0.1739793090446585,0.417108270170538,-0.14456129918487673,-1.059951989142414,56.0,0.1274355535714286,-0.81818,-0.18182,0.045455,0.6590875,0.90909,0.3927410331632655,0.2294827712363244,0.47904360055878464,0.06294137650382739,-0.8250643747911255,56.0,0.24574800000000005,-0.42857,0.0,0.16666999999999998,0.46428499999999995,0.90476,0.2794269999999999,0.11146363787854546,0.3338617047200015,0.5147824603145246,-0.7213851213629456,0.5542096682093111,-0.40401593645489264,-0.48417818393956474,-0.6259340368522154,-0.7734357519084805,0.7354371040007235,0.06146277787237369,0.057309812954520124,-0.04798214198228149,-0.040075404639599986,0.17397930904465841,-0.1250697874783175,-0.10770593887210908,0.22948277123632432,0.11762162806967272,0.11146363787854544
60.0,-0.1592588666666667,-0.68889,-0.37778,-0.2,0.06666699999999999,0.28889000000000004,0.23901320888888888,0.07200181081879546,0.26833153154036044,-0.01731787865253986,-1.2480464337353294,60.0,-0.27777843333333324,-0.9487200000000001,-0.53846,-0.33333,0.076923,0.38461999999999996,0.3223652855555556,0.138472487203504,0.3721189154067608,-0.021094622842708056,-1.1075178100926664,60.0,0.14697028333333334,-0.86364,-0.18182,0.090909,0.52273,0.90909,0.35388948722222224,0.1863267819113251,0.43165586050849014,0.2991746060402849,-0.728192577157091,60.0,0.18333391666666668,-0.71429,0.0,0.14286,0.29761499999999996,0.7619,0.2400006777777778,0.09530210902377262,0.3087103966888265,0.009073070507799411,0.3117478074457827,0.5294211330979748,-0.6213496815759695,-0.41171515228077477,-0.7143230363813523,-0.6446669069184149,0.6420478949369892,0.07200181081879548,0.052863355820618074,-0.07196899385558078,-0.03410513836631074,0.13847248720350397,-0.11473978826312937,-0.07405738607735876,0.18632678191132512,0.08555715285841387,0.09530210902377259
61.0,-0.15774149180327873,-0.68889,-0.46667,-0.06666699999999999,0.06666699999999999,0.37778,0.24710251599032534,0.08687628114185401,0.2947478263564534,-0.07784358725197342,-0.7070459731657555,61.0,-0.22404440983606552,-1.0,-0.4359,-0.12821,0.076923,0.48718,0.32899988605213654,0.14854111353577926,0.38541031840854917,-0.4206033690682288,-0.8278994282446392,61.0,0.06110286885245905,-1.0,-0.27273000000000003,-0.045455,0.27273000000000003,0.86364,0.346803427573233,0.1960669059748158,0.442794428572465,0.3544312237635991,-0.3172603587830638,61.0,0.2154572459016393,-0.42857,-0.095238,0.14286,0.42857,0.85714,0.30501185595270086,0.1343613346549219,0.3665533176154895,0.24420987849726034,-0.9155646041467391,0.7133944714757507,-0.6106388244466299,-0.6971780494425145,-0.7036098775483097,-0.8245816064159521,0.7728054187100936,0.08687628114185413,0.08104079412869507,-0.07969611886051559,-0.07532366974987707,0.14854111353577923,-0.12007633202220468,-0.11649147255904754,0.19606690597481585,0.1254323216932828,0.13436133465492184
51.0,-0.284532725490196,-0.9555600000000001,-0.511115,-0.2,-0.06666699999999999,0.28889000000000004,0.2533386113033448,0.09499343188100315,0.3082100450682994,-0.18427792731912612,-0.3567744203353529,51.0,-0.5746621176470589,-1.0,-0.82051,-0.53846,-0.38461999999999996,0.23076999999999998,0.23340153633218003,0.08302896071842589,0.2881474634946938,0.5612334459598282,0.10702086122481713,51.0,0.33511621568627453,-0.86364,0.0454545,0.36364,0.77273,0.90909,0.37310934871203394,0.19603027930589248,0.4427530680931443,-0.4800306824884531,-0.4647072026064216,51.0,0.4799238235294117,-0.47618999999999995,0.28570999999999996,0.57143,0.7619,0.90476,0.26294011534025363,0.10547326663562834,0.32476648016017345,-0.9443412435391232,1.1035259658249683,0.225084464972395,-0.4775457414775401,-0.1858053281717814,-0.45151509477399454,-0.4995536245831641,0.41110447743442463,0.09499343188100313,0.019989738439112944,-0.0651663422416204,-0.018598424288490595,0.08302896071842587,-0.05760347111047412,-0.046748546647061184,0.19603027930589256,0.05911327006435882,0.10547326663562827
60.0,-0.062222883333333305,-0.6,-0.2,-0.13333499999999998,0.06666699999999999,0.73333,0.21229682833333327,0.07296595885963021,0.27012211841985506,0.5018575764693486,1.1807994918712637,60.0,-0.1666673833333333,-1.0,-0.38461999999999996,-0.17949,0.076923,0.38461999999999996,0.2747877038888889,0.10961869004163023,0.33108713360931175,-0.4929713980484825,-0.1488682135784538,60.0,-0.01818149999999997,-0.77273,-0.1931825,-0.090909,0.090909,0.77273,0.27303065000000004,0.13476721516110168,0.36710654469935794,0.7860949370791028,0.6022166656770374,60.0,0.09920626666666665,-0.71429,-0.1071435,0.14286,0.28570999999999996,0.57143,0.2284396044444445,0.07681246362087689,0.2771506154077181,-0.5418500930768241,-0.009694728256678165,0.5677920509071264,-0.5336890371673146,-0.5531738221750144,-0.6774177098999982,-0.6780592302430047,0.6187508408943557,0.07296595885963023,0.05077989038365566,-0.052922524893161016,-0.041413087891675714,0.10961869004163022,-0.08233622993451696,-0.06221939494754011,0.13476721516110168,0.06295406476566101,0.07681246362087683
60.0,0.011111616666666626,-0.73333,-0.2,-0.06666699999999999,0.2,0.9111100000000001,0.29111099888888886,0.14956231718325727,0.38673287574662857,0.49852460804091747,0.49538883826802893,60.0,-0.15726499999999996,-0.89744,-0.4359,-0.1025665,0.17949,0.38461999999999996,0.3130493333333332,0.13072338010610166,0.3615568836381098,-0.39290414502500937,-0.8777007908674048,60.0,-0.09469648333333329,-0.86364,-0.31818,-0.068182,0.045455,0.81818,0.23270139944444448,0.10983964212405051,0.33142064227209883,0.5327272324090765,1.4755400597760802,60.0,-0.05238178333333324,-0.90476,-0.2619075,-0.047619,0.28570999999999996,0.80952,0.3177780022222222,0.16477926864190132,0.40593012778297366,-0.10335261711570708,-0.4513742009551871,0.5537966931894344,-0.631336662127795,-0.5923804286463115,-0.603320520654567,-0.7465972013120814,0.5995162984597927,0.14956231718325738,0.07743513951432203,-0.08091921424917149,-0.09299574536791552,0.13072338010610168,-0.07229433816108474,-0.10957570599874576,0.10983964212405056,0.08065510007947939,0.16477926864190143
60.0,0.012593049999999988,-0.73333,-0.28889000000000004,-0.06666699999999999,0.06666699999999999,1.0,0.3303459283333333,0.20282689168581125,0.4503630665205699,0.985326318872751,0.31956199360017834,60.0,-0.07777719999999998,-1.0,-0.38461999999999996,-0.025641000000000004,0.17949,0.84615,0.29339138666666653,0.134122115603078,0.3662268635737662,-0.40094639745874605,0.009058094325389288,60.0,-0.21439403333333337,-1.0,-0.38636750000000003,-0.18182,0.045455,0.63636,0.29946937,0.13966170919332094,0.3737134051560379,-0.22287646546447232,-0.35844039788449455,60.0,-0.03571471666666666,-0.80952,-0.14286,-0.047619,0.1071435,0.71429,0.20754025944444443,0.08967496259088445,0.29945778098236897,-0.3520697499699187,1.1487829816933552,0.4510504128640045,-0.6048981819756925,-0.7832410973092284,-0.583031524046582,-0.5611072100072246,0.6909573174570762,0.202826891685811,0.07439402389631525,-0.10180842600606611,-0.10563159483440424,0.13412211560307796,-0.0797959613508712,-0.06153633813514576,0.13966170919332094,0.0773259917761113,0.08967496259088445
59.0,0.13973603389830502,-0.9111100000000001,-0.2,0.11110999999999999,0.22222000000000003,1.0,0.3305559793162886,0.2071866311945161,0.4551775820430045,0.6620420023770239,-0.010955171014541687,59.0,-0.04302501694915256,-0.84615,-0.28205,0.025641000000000004,0.15385,0.64103,0.26744554380925006,0.10742635403029274,0.3277595979224601,-0.12688493458082173,-0.12733973879450167,59.0,-0.26502308474576275,-1.0,-0.40909,-0.18182,-0.045455,0.36364,0.24381738580867574,0.09783092664073405,0.3127793577599616,-0.8075013480825617,0.2637607891506968,59.0,-0.056497593220339044,-1.0,-0.14286,-0.047619,0.14286,0.52381,0.2465096730824477,0.11498004205021112,0.3390870714878571,-0.9983948920751362,1.2140589916096975,0.6908727943720013,-0.7193845661801953,-0.7813376168714311,-0.5075308798499757,-0.6628625658542481,0.7455632237856812,0.20718663119451608,0.10307049784244884,-0.10241888987392814,-0.12059542422851403,0.1074263540302928,-0.05203025723513939,-0.07366991068694125,0.09783092664073406,0.07907401534858677,0.11498004205021098
